Country,Exports_2014,Exports_2015,Exports_2016,Exports_2017,Exports_2018,Exports_2019,Exports_2020,Exports_2021,Exports_2022,Imports_2014,Imports_2015,Imports_2016,Imports_2017,Imports_2018,Imports_2019,Imports_2020,Imports_2021,Imports_2022,Mapped_Country,Trade_balance_2014,Trade_balance_2015,Trade_balance_2016,Trade_balance_2017,Trade_balance_2018,Trade_balance_2019,Trade_balance_2020,Trade_balance_2021,Trade_balance_2022,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,GDP_2022,Inflation_2014,Inflation_2015,Inflation_2016,Inflation_2017,Inflation_2018,Inflation_2019,Inflation_2020,Inflation_2021,Inflation_2022
"Mauritania, Islamic Rep. of",2393.308001,2053.377715,2040.708006,2246.884039,2515.051888,2589.406445,2129.604444,3112.200234,3335.34797,1982.625045,1309.318985,1392.795692,1529.486483,1709.160744,1609.581083,1810.6063535000005,2973.656675,2749.688036,Mauritania,410.6829559999999,744.05873,647.9123140000002,717.3975560000001,805.8911439999999,979.825362,318.99809049999953,138.54355899999973,585.6599339999998,6592537781.81518,6166863960.00061,6398741855.76276,6800138755.34592,7473550557.07378,8066118984.30581,8405498735.74293,9996240418.70784,10375460680.4361,3.53436856147324,3.25472688117633,1.47171045649999,2.25427651934813,3.06735996058355,2.30009262117936,2.38569488456315,3.56516484650192,9.52526628622848
Morocco,13097.533318,10818.501792,11097.587188,11928.273961,13593.119647,14777.29729,13465.246312,19526.69596,24039.410576,7805.369751,8730.785201,7523.581861,8184.134088,9098.213804,8526.315427,8265.1424949,12161.572962,15449.343138,Morocco,5292.163567,2087.7165909999985,3574.005327,3744.139873000001,4494.905842999999,6250.981863000001,5200.1038171,7365.122998000001,8590.067437999998,119130845829.482,110413820681.034,111572946646.535,118540574727.552,127341141871.205,128920265075.525,121347533649.793,142866583124.696,134181587769.796,0.442310053557078,1.55790711346266,1.63531114327061,0.754663249323633,1.8039167114189,0.303386036590361,0.705968661338317,1.4019588396201,6.65704202759063
Oman,20833.019522,19947.082394,20278.009828,21816.901336,23625.797132,20679.759021,21531.826421,24089.32269,31948.883709,35861.255925,24514.666803,20931.889537,24985.302112,33818.637386,34083.446939,29308.730981900007,50851.933747,71235.241553,Oman,-15028.236402999999,-4567.584408999999,-653.8797090000007,-3168.400776000002,-10192.840254000002,-13403.687918,-7776.904560900006,-26762.611057000002,-39286.357844,92699089726.9181,78710793237.9714,75128738621.5865,80856697009.1027,91505851755.5267,88060858257.4772,75909397659.2978,88191977373.212,114667360208.062,1.02234314452965,0.0652901330286481,1.10920805807029,1.59716060337177,0.881302104009536,0.133795057453182,-0.903874872278535,1.54663705583755,2.81184097477153
Pakistan,38520.900093,36058.054624,37684.381899,42841.496948,45025.358738,37975.086165,34661.300722,54423.455397,56860.373474,12519.894272,11340.810333,9979.338631,10553.783374,11903.735245,10702.172591,9748.875456799999,12937.183856,14143.161425,Pakistan,26001.005821,24717.244290999995,27705.043268,32287.713574,33121.62349300001,27272.913574,24912.4252652,41486.271540999995,42717.212049,244360858682.762,270556104886.456,313629998960.445,339205536454.445,356128167702.894,320909472926.461,300425609206.18,348262544719.247,376532751806.989,7.18938402847025,2.52932817254226,3.76511916356584,4.08537368032604,5.07805725868917,10.5783618004555,9.73999313898131,9.49621056124979,19.8738599646653
Qatar,13745.341645,11037.813291,9853.724601,10557.799957,10613.342488,9937.963595,10242.969678,12271.474426,13693.029946,38341.400179,25858.780539,22001.354038,27722.139079,34888.274282,30590.715799,26932.3087006,41623.980269,64328.078636,Qatar,-24596.058533999996,-14820.967247999999,-12147.629437000001,-17164.339122,-24274.931793999996,-20652.752204000004,-16689.339022599997,-29352.505843,-50635.048689999996,206224598571.429,161739955576.923,151732181868.132,161099122225.275,183334953818.681,176371267689.082,144411363345.27,179677131707.294,237295575171.103,3.34972085659527,1.81407723937759,2.67659170098193,0.394878914082996,0.255815382724374,-0.666641124861102,-2.54031503004763,2.30446565742003,4.99527553740761
Saudi Arabia,73319.646105,72978.789068,55202.389191,54636.745035,56392.90338,64450.019763,67298.930539,75585.108401,90318.058801,156887.491698,107399.133392,87175.714767,107221.952201,141691.825,145177.715357,103109.3989127,152888.794921,222605.577183,Saudi Arabia,-83567.84559299999,-34420.344324000005,-31973.325575999996,-52585.20716599999,-85298.92162000001,-80727.69559400002,-35810.4683737,-77303.68651999999,-132287.51838199998,766605946720.427,669484381328.891,665999879694.192,714994694991.651,846583785179.856,838564705624.643,734271183954.88,868585871464.541,1108148978218.49,2.23629031536967,1.20607322150117,2.06884036053476,-0.838194579675057,2.45814158007533,-2.09333333333333,3.44545825956691,3.06328988941548,2.47407371925372
Somalia,1828.86179,1883.965095,2094.134701,2490.143309,2565.467828,2905.377481,3107.384457,3509.900224,3920.146905,704.781696,697.23679,623.922249,461.133461,530.321814,560.570571,502.4646111,530.16939,656.178812,Somalia,1124.080094,1186.728305,1470.212452,2029.0098480000001,2035.146014,2344.8069100000002,2604.9198459,2979.730834,3263.968093,5024999991.72061,5335000000.0,5534000000.0,5609000000.0,5856000006.22021,6485000000.0,6883000000.0,7628000011.46357,8126105600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,6739.850255,6805.106026,5851.726149,7203.327357,6470.949958,7369.016066,7884.454511,7588.847536,9162.653495,5277.779909,3381.976989,3416.958881,4820.136618,3970.104267,3642.320865,3668.6104141,5019.876866,5628.164473,Sudan,1462.0703460000004,3423.1290370000006,2434.767268,2383.1907389999997,2500.845691,3726.695201,4215.8440969,2568.9706700000006,3534.4890220000007,76818773784.7605,84984672415.9401,102943515502.994,129718581297.431,32333780383.2924,32338079165.2893,27034593750.0,34229513774.9936,51662241775.2425,36.9066427863594,16.9095706050979,17.7502538311959,32.3516260968437,63.2925073455883,50.9940515002971,163.257782355457,359.093040779,138.808460241759
Syrian Arab Rep.,6675.702942,5083.121964,4252.25997,4854.728603,5365.421162,5106.505302,3975.931478,4669.992415,5159.990463,1233.49971,1001.041216,886.287949,985.921884,905.902921,843.0248,1055.1915248999999,1338.190771,1231.251333,Syrian Arab Republic,5442.203232,4082.080748,3365.972021,3868.8067189999997,4459.518241,4263.480501999999,2920.7399531,3331.8016439999997,3928.73913,21502061462.2122,16468399180.3822,12598742886.9368,16369724433.2751,21496337967.8677,22600896352.1266,11159274040.2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tajikistan, Rep. of",4600.857662,3402.760301,3286.929228,3099.35932,3492.17605,3813.605474,3259.029176,4688.523927,5243.224767,668.951232,667.785544,689.232328,1032.895605,1232.249905,804.870328,624.2818039,855.502292,1076.316641,Tajikistan,3931.9064300000005,2734.974757,2597.6969,2066.463715,2259.9261450000004,3008.735146,2634.7473721,3833.021635,4166.908126,9112606074.51713,8271431932.43678,6992416096.89018,7536403146.68377,7765000282.29397,8300813889.63698,8133963813.3329,8937805347.13963,10492123387.7931,6.10442765129665,5.71455949649708,6.00458082322154,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,8170.354688,6296.584996,5988.129576,6599.546324,7594.938722,7636.861617,6837.767232,8801.419699,9609.298885,3644.635391,2975.425485,3033.94292,4667.498079,5390.635993,4447.841507,3888.5846358000003,4104.856797,3993.301689,Tunisia,4525.719297000001,3321.1595109999994,2954.1866560000003,1932.048245,2204.302729,3189.0201099999995,2949.1825962,4696.562902,5615.997196,50271812920.612,45779494041.9295,44360065796.6202,42163530590.9462,42686509835.5287,41905637658.6053,42538462678.1201,46687298709.3541,46664948951.6571,4.62555099534024,4.437371273215,3.62939937384383,5.30884839565841,7.3075917603165,6.72007532863804,5.63415115897623,5.70635020830702,8.30646124447628
Turkmenistan,5816.913943,4396.64271,3006.640026,2322.067841,1598.065109,2149.65115,2264.81655,2682.678222,2314.590059,11124.48269,9816.962257,7739.940741,8377.559145,10036.529438,10947.577753,8032.945951,9623.979014,13541.794004,Turkmenistan,-5307.568747000001,-5420.319546999999,-4733.300715,-6055.491303999999,-8438.464329,-8797.926603,-5768.129401,-6941.300792,-11227.203945,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,44220285714.2857,45610571428.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,154425.441751,127981.499935,124681.630201,133299.247988,130059.386141,129662.637997,111589.253488,151676.269931,185625.035625,136019.345731,107856.800886,102416.760715,118173.789143,131800.940406,126583.751261,108338.6133979,159524.09803,212536.546439,United Arab Emirates,18406.096019999997,20124.699049000003,22264.86948600001,15125.458844999986,-1741.5542650000134,3078.8867360000004,3250.6400901000015,-7847.828099000006,-26911.51081400001,414105366752.893,370275469571.137,369255326235.534,390516804029.952,427049432157.931,417989721742.682,349473015330.157,415021590687.543,507534921715.453,2.34626865671642,4.06996608361594,1.61748808904194,1.96682557818841,3.06863379251991,-1.93108114782168,-2.07940317940942,-0.013859944401233,4.82788859594433
"Uzbekistan, Rep. of",9999.475058,7843.109995,6780.408353,8551.225065,11731.401383,14458.087587,15221.49696,18654.606375,22480.897292,5449.809796,4553.352825,5070.119964,5810.716567,6774.181333,7094.390873,6132.7760634,8720.889073,8594.885751,Uzbekistan,4549.665262,3289.75717,1710.2883889999994,2740.508498,4957.22005,7363.696714,9088.7208966,9933.717302,13886.011541000002,80845385816.2062,86196264741.9423,86138288633.2241,62081322741.1228,52870108217.5626,60283503705.3907,60224701295.7983,69600614988.6039,80391853884.764,9.28309356162692,8.75188196737501,8.13088669523599,13.8757425441635,17.5241796514055,14.5257359560686,12.8677297362606,10.8492397508122,11.4466436998836
West Bank and Gaza,510.423862,538.605562,485.37905,593.042207,574.901275,608.54776,657.539378,943.402665,1231.162397,102.567248,97.120307,83.22193,107.260816,104.423983,122.324942,146.940603,140.724257,168.664064,West Bank and Gaza,407.856614,441.48525499999994,402.15712,485.781391,470.47729200000003,486.2228180000001,510.59877500000005,802.678408,1062.498333,13989700000.0,13972400000.0,15405400000.0,16128000000.0,16276600000.0,17133500000.0,15531700000.0,18109000000.0,19111900000.0,1.73298510037451,1.43161145810472,-0.219106604907305,0.212570934228834,-0.195107773730686,1.58018333639459,-0.735332001092242,1.23748102831382,3.7412239185206
"Yemen, Rep. of",8312.364897,5624.4588,5914.110235,6205.922247,7263.916633,8801.230557,9346.789616,10516.870498,10567.790639,5602.431672,1494.497909,932.313525,2246.418527,1546.571209,1416.264767,1540.1710638,2334.255618,1958.065108,"Yemen, Rep.",2709.9332249999998,4129.960891000001,4981.7967100000005,3959.5037200000006,5717.345424,7384.965790000001,7806.6185522,8182.61488,8609.725531,43228585321.3272,42444489460.9387,31317824906.4358,26842231204.8047,21606161066.2074,0.0,0.0,0.0,0.0,8.10472583623948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East and Central Asia not specified,18.687199,10.43,19.17,14.486272,11.149549,10.32954,7.91671,89.691854,101.617873,3.246822,1.578567,9.233938,56.189526,63.237564,56.401171,218.503417,113.296731,205.08274,0,15.440377,8.851433,9.936062000000002,-41.703254,-52.088015,-46.071631,-210.58670700000002,-23.604876999999988,-103.464867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,261978.364526,223063.506664,191753.398468,204157.470702,224138.263552,228306.515058,213924.35054,289004.471688,339981.931539,272680.157802,184661.13508,167135.815759,208162.439995,252375.584237,233217.073232,204739.8611054,278636.343569,319692.594112,0,-10701.793276000011,38402.37158399998,24617.58270900001,-4004.969293000002,-28237.320685000013,-4910.558174000005,9184.489434600022,10368.128119,20289.33742699999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,14128.411907,9518.290938,5680.925783,6083.205508,5421.467281,4920.952024,3977.97596,5311.746654,8203.610159,42210.424074,23344.097838,19084.473044,28516.437567,35263.334422,31303.150286,19439.981628,28411.416314,33002.817024,Angola,-28082.012167,-13825.806900000001,-13403.547261,-22433.232059,-29841.867141,-26382.198261999998,-15462.005668000002,-23099.66966,-24799.206865000004,137244439121.374,87219300384.5072,49840491178.1518,68972769395.6274,77792944471.9494,69309110145.7687,50241368243.6314,65685435100.4986,106713618735.434,7.28038730361122,9.35383972513758,30.6989578589225,29.8425777887099,19.6305943641961,17.0797044074954,22.2715643068877,25.7542656453085,0.0
Benin,6463.367729,5112.72404,4240.799727,4941.110388,4714.593172,4295.443983,2806.917193,3477.593185,4330.658584,2084.416991,1097.01011,1093.778217,1419.232245,1373.203955,1580.182435,1666.6302942,2390.384735,3035.690975,Benin,4378.950738,4015.71393,3147.0215099999996,3521.878143,3341.389217,2715.2615480000004,1140.2868988000002,1087.20845,1294.9676089999998,13284527850.2627,11388160997.1088,11821065852.127,12701655845.9622,14262408079.7005,14391686309.0337,15651545208.8771,17690083519.9322,17401746309.266,-0.548757550948147,0.218785923536177,-0.794050173906725,1.76941247391975,0.644803622440778,-0.70502663454275,3.02272119663756,1.73353962694033,1.35077863583532
Botswana,6128.255905,5609.635585,4859.160825,5062.24625,5018.671646,5270.414738,4461.924534,5926.120761,6179.982684,2539.566235,1996.675495,3377.304593,4192.134718,3311.154918,2943.82323,2229.0532995999997,3663.381285,3757.652415,Botswana,3588.68967,3612.96009,1481.856232,870.1115319999999,1707.5167279999996,2326.5915080000004,2232.8712344,2262.739476,2422.3302689999996,15470087926.2484,13530749289.7861,15082636722.856,16105156375.5848,17031943186.1353,16725908661.9419,14960291540.5283,18737066306.9659,20352322157.1467,4.40225309243433,3.06203169580559,2.81495791361944,3.30828076768219,3.2380155894771,2.7728644286333,1.89035916824198,7.24097765588449,11.665567478802
Burkina Faso,2034.519468,1551.551663,1668.039543,2035.283518,2048.712181,2020.250821,2039.167666,2424.768628,2748.166149,543.999254,696.987497,509.791401,1158.443612,1206.790366,1235.142,1000.3082215,1259.873923,1071.472093,Burkina Faso,1490.5202140000001,854.564166,1158.2481420000001,876.8399059999999,841.9218149999999,785.108821,1038.8594445,1164.8947049999997,1676.694056,13943016080.2646,11832159315.9778,12833363043.9719,14106955625.3571,15890066209.8959,16178161666.1334,17933606212.6294,19737616003.022,18884619613.4388,-0.258089517535353,0.724838981070599,0.441041448058759,1.48299897161327,1.95594302672532,-3.23338933983321,1.88443993781985,3.65353287214207,14.2902354303358
Burundi,350.779022,265.44152,333.806357,358.952479,368.045099,453.005774,566.648588,638.96119,783.684539,247.999085,209.659578,142.633114,120.662941,176.549958,194.266255,138.737467,93.66301,43.025146,Burundi,102.77993699999999,55.781942000000015,191.17324299999999,238.289538,191.495141,258.739519,427.911121,545.29818,740.659393,2705783330.38796,3104003545.60675,2644487777.23693,2723586962.18686,2667182198.97925,2576518879.39881,2649680261.01097,2775798697.16485,3073414677.84385,4.4053523418529,5.54468891259786,5.55768961400965,16.0525353030392,-2.8146980766847,-0.686772170797229,7.32110643415513,8.4045384507634,18.8008786664944
Cabo Verde,137.183941,107.800174,116.990946,142.360394,158.730835,165.665842,195.952926,269.382019,183.143559,45.672588,14.177414,15.86562,15.124731,12.634927,8.228802,13.347704,55.81855,11.266719,Cabo Verde,91.51135300000001,93.62276,101.125326,127.23566300000002,146.095908,157.43704,182.605222,213.563469,171.87684000000002,2041930125.42979,1749857628.40716,1849789992.74328,1996741544.61549,2205099509.15921,2266752197.42617,1878277311.2253,2091741774.10772,2314816792.06291,-0.238778144990616,0.131187999024475,-1.40781637091703,0.784415251101353,1.25699566690509,1.1066667429606,0.60579580839551,1.86215297494637,0.0
Cameroon,4725.154602,3809.781919,3340.500629,3721.507262,3968.638606,3791.801524,3896.046494,5615.95645,6467.15235,2408.490111,2651.51032,1955.395854,2111.098794,2768.853107,3072.585607,2307.4407394,3473.295431,3370.619473,Cameroon,2316.6644909999995,1158.2715990000002,1385.104775,1610.408468,1199.785499,719.215917,1588.6057546000002,2142.6610189999997,3096.532877,36386544716.0794,32210233021.5735,33814337040.7804,36098547058.7877,39973842058.565,39670976440.3158,40773241211.6941,45338285386.1044,44341646509.2193,1.85489850366776,2.67623531419902,0.874190383288843,0.640409149881981,1.06885811312916,2.45280214062733,2.43760882182242,2.27185762503631,6.24767713343868
Central African Rep.,110.407391,125.680993,132.07283,133.911919,187.426652,206.140991,198.290077,217.575956,338.900075,58.543227,62.873071,109.314356,107.14879,93.411467,64.931718,111.43564190000001,244.777204,112.483822,Central African Republic,51.864164,62.807922,22.758474000000007,26.763129000000006,94.01518499999999,141.209273,86.85443509999999,-27.20124800000002,226.416253,1894813389.88175,1695825714.2427,1825018144.46187,2072349974.15272,2220979144.52008,2221301350.75537,2326720902.35741,2516498412.31361,2382618615.3562,14.8986841797549,1.40297017136816,4.94543276106514,4.18072331871272,1.61215686991555,2.68537355266785,1.71015659523149,4.25936417542871,5.58316735183246
Chad,645.186274,427.716654,317.967612,364.364661,511.329742,630.429539,624.513448,741.871705,761.884741,342.911169,611.658595,528.663492,532.469085,818.935369,1053.508184,895.3950769,1179.195146,2659.012018,Chad,302.27510500000005,-183.94194099999999,-210.69588000000005,-168.10442399999994,-307.605627,-423.07864500000005,-270.8816289,-437.323441,-1897.127277,13940767222.1053,10950392257.2764,10097778097.0969,10000394388.1158,11239167890.2816,11314951088.2451,10715396051.4388,11779981332.1599,12704149842.0373,1.68197313925659,4.3771266506566,-0.792440525236028,-1.53709962980847,4.27462198610544,-0.971939175419353,4.46414437232863,-0.772844370359128,5.78802687843616
"Comoros, Union of the",207.455213,394.398512,382.714027,230.074054,450.34669,231.594144,208.510684,342.988743,369.288461,36.466917,32.491674,51.248455,52.718152,64.529932,32.931409,28.23533,38.108249,35.572567,Comoros,170.988296,361.906838,331.465572,177.355902,385.81675800000005,198.662735,180.275354,304.880494,333.715894,1149587659.74505,966029599.801322,1012835492.51585,1077439756.12224,1188797449.96036,1195019531.03671,1225039195.93744,1296089479.45824,1242519407.27821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Congo, Dem. Rep. of the",5374.749613,4773.121196,3776.674277,3832.913717,6181.125457,6577.489468,6589.492262,8545.664205,12170.193881,6152.041533,5042.587719,4108.231617,5841.388601,8698.39639,6294.809338,9722.653359,14687.390382,20626.24862,"Congo, Dem. Rep.",-777.2919199999997,-269.46652300000005,-331.5573400000003,-2008.4748839999997,-2517.270933,282.68012999999974,-3133.161097,-6141.7261770000005,-8456.054739,35909040943.885,37917706485.5896,37134801548.836,38019264804.5125,47568210020.9338,51775829868.7669,48716961864.5378,55350968593.0597,58065953573.3247,1.24303889760763,0.744198994781499,2.88585107290009,0.0,0.0,0.0,0.0,0.0,0.0
"Congo, Rep. of",3787.816307,2569.481219,1740.437421,1368.874229,1343.014904,1288.563672,1463.340197,1933.820867,2337.764677,7458.457673,4461.853132,3814.660605,6177.861028,9425.866467,9133.987552,5564.8869282,8517.226721,12347.973445,"Congo, Rep.",-3670.641366,-1892.3719130000004,-2074.223184,-4808.986799,-8082.851563,-7845.42388,-4101.5467312,-6583.4058540000005,-10010.208768,17912907682.0663,11890259176.6829,10219341017.1383,11094823676.5914,13670038019.8594,12750338736.1661,10483151093.6873,13366230821.3293,14615532210.0523,0.912139545450186,3.16909796750826,3.19056179723775,0.450063823285551,1.15277896375521,2.20607305781519,1.79537147083111,1.71564275451263,3.04344334698467
Côte d'Ivoire,6367.004431,5741.064051,5557.017046,6150.388677,7111.625413,7007.826379,7094.601912,9998.51957,11192.452595,4834.982351,4246.76574,4157.847936,5047.009357,5313.876208,5691.382046,5997.1959898000005,7005.237768,8016.060048,Cote d'Ivoire,1532.0220800000006,1494.2983110000005,1399.1691099999998,1103.37932,1797.749205,1316.4443330000004,1097.4059221999996,2993.2818020000004,3176.3925470000004,48843005625.0307,45815005170.6127,48407761031.6758,52512344033.9625,58522477744.7313,59898479821.1946,62982768371.5174,71811075954.676,70018715016.6967,0.44868207676614,1.25149954781474,0.723178457513252,0.685881065304644,0.359409031380664,-1.10686343994202,2.42500656821829,4.09195189692858,5.2761672426284
"Equatorial Guinea, Rep. of",949.623736,614.941541,449.27763,329.672559,373.105489,263.424979,327.891226,313.96698,488.609457,5844.702296,2636.319898,2024.050168,2553.415197,3367.995932,3218.688141,1730.1955985999998,2467.476037,3629.700674,Equatorial Guinea,-4895.07856,-2021.378357,-1574.772538,-2223.7426379999997,-2994.890443,-2955.263162,-1402.3043725999999,-2153.5090569999998,-3141.091217,21765453087.479,13185496881.4052,11240808846.6924,12200913887.6428,13097012124.2261,11364133546.2494,10099157995.5789,12269393392.1579,11813908447.8131,4.30999866149112,1.67663085315985,1.41193915479014,0.744354746612459,1.06007410662164,1.53027528964195,4.76669523944227,-0.0971007664640634,4.78671704710803
"Eritrea, The State of",283.963077,330.148318,198.458199,302.715052,282.742761,258.156072,248.070497,221.25409,325.317927,577.674424,419.34392,352.057964,317.468781,542.724726,379.519977,584.47395,549.577939,711.200194,Eritrea,-293.71134700000005,-89.19560200000001,-153.59976500000002,-14.753728999999964,-259.98196500000006,-121.36390499999999,-336.40345299999996,-328.323849,-385.882267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eswatini, Kingdom of",1651.270945,1447.909329,1307.982091,1432.60883,1580.625216,1548.318272,1309.07709,1682.598231,1763.62089,1976.060124,1700.796478,1651.572944,2107.208679,2225.513609,2060.858659,1735.3506470999998,2318.18696,2164.701214,Eswatini,-324.7891790000001,-252.8871489999999,-343.5908529999999,-674.599849,-644.8883930000002,-512.540387,-426.27355709999983,-635.5887290000001,-401.08032400000025,4422986447.48958,4063245671.29285,3816019222.86268,4402969225.92165,4666598023.91856,4466214522.19539,3982236726.3678,4748702400.66283,4854167638.37388,5.68134885776449,4.95124493704917,7.84727459085681,6.22137528933114,4.81506167461507,2.59801620311075,0.0,0.0,0.0
"Ethiopia, The Federal Dem. Rep. of",6245.529899,6887.552177,6753.769975,6122.805512,5776.536838,5661.46441,4898.921313,5460.798782,5132.119176,1645.890496,1455.882527,1490.039262,1496.530233,1531.776951,1592.625804,1518.0984391,2538.444536,3234.316989,Ethiopia,4599.639403,5431.66965,5263.730713,4626.2752789999995,4244.759887,4068.8386059999993,3380.8228738999996,2922.354246,1897.8021870000002,55612228233.5179,64589329344.6937,74296745599.0048,81770886908.5198,84269196152.0333,95912607970.1686,107657734392.446,111261882913.342,126783472501.134,6.89001951597192,9.56889955968619,6.62813337230928,10.6871150284238,13.8330356586661,15.8096321719345,20.3563468559061,26.8395221557722,0.0
Gabon,2045.985671,1764.912411,1565.427642,1077.500162,1322.809022,1052.13591,1204.39603,1087.679631,1507.667359,5336.125757,2740.281464,2552.378148,3697.632417,4610.439774,5315.876,3867.4398071,4542.786115,5709.554246,Gabon,-3290.140086,-975.3690530000001,-986.9505059999997,-2620.1322549999995,-3287.6307520000005,-4263.74009,-2663.0437770999997,-3455.106484,-4201.886887,18203966900.4404,14383107763.1182,14023890263.875,14929487495.759,16867326389.8696,16874405460.1964,15314577167.8199,20217946921.2063,21071739227.9428,4.69045751826283,-0.338795188753357,2.1067071278405,2.65192583143898,4.74906652083221,2.46456756151187,1.35276110675339,1.08690746519408,4.23124798274574
"Gambia, The",894.896027,739.135084,745.649891,951.99968,1013.84767,1141.549395,1195.406869,1326.334829,1151.112799,90.292471,113.10016,152.651573,198.415155,86.027028,150.632799,126.83541,130.073879,148.215709,"Gambia, The",804.603556,626.034924,592.998318,753.584525,927.820642,990.916596,1068.571459,1196.2609499999999,1002.8970899999999,1229461731.70458,1378176605.93705,1484578897.15783,1504909447.77459,1670671340.37966,1813609679.15313,1812170878.30632,2038414973.57173,2273060863.13981,5.94799935696623,6.80845494579613,7.22879272057922,8.0341897454591,6.52096823946571,7.11567625631191,5.93127636562439,7.37034758876615,11.5131198380507
Ghana,10980.241885,10556.972244,10106.655605,10401.847776,10637.941695,9596.892326,11589.503876,14623.256786,14202.821564,5933.486241,6654.902684,6610.738121,7506.498017,9540.603027,9503.442082,8444.7918939,9755.151072,10776.59744,Ghana,5046.755644,3902.069560000001,3495.9174839999996,2895.3497590000006,1097.3386680000003,93.45024399999966,3144.7119821000015,4868.105713999999,3426.2241240000003,54783320576.8882,49406014245.4296,56164933479.4044,60405920071.1024,67298913752.0241,68337974418.7681,70043095503.2503,79156409409.8581,72838798787.7066,15.4896160333319,17.1499695007878,17.4546347070867,12.3719215507048,7.80876516610709,7.14364003330858,9.8872895626994,9.97108867504441,31.2558951049016
Guinea,2395.018772,2360.146387,2623.761819,2921.737447,3110.095866,3292.026766,3718.1969940000004,4310.411826,4573.124203,1251.574507,1051.524988,2576.533317,5609.805549,5590.042115,5716.040047,10986.1852136,9333.808202,10377.006006,Guinea,1143.4442649999999,1308.6213989999999,47.228501999999935,-2688.0681019999997,-2479.946249,-2424.0132810000005,-7267.9882196,-5023.396376000001,-5803.881802999999,8778473643.01989,8794202394.72245,8595955600.7877,10324668270.876,11857030366.4598,13442861496.5747,14177835840.8311,16091817842.2348,21227749388.7287,6.15050556706419,11.7800825029834,8.17268112275131,8.91435947913096,9.82761701259191,9.47001039253011,10.6016203387166,12.5972882566935,10.4930409984424
Guinea-Bissau,173.035596,126.077818,158.892506,143.877962,120.934363,168.533736,187.589053,239.099033,268.969024,240.477494,305.939438,363.141204,358.517255,145.804134,171.556725,184.77424,225.395965,254.774012,Guinea-Bissau,-67.44189800000001,-179.86162000000002,-204.24869800000002,-214.63929299999998,-24.869771,-3.0229889999999955,2.814813000000015,13.703068000000002,14.195011999999991,1054915581.36774,1048229632.99726,1179004911.26075,1350177012.24771,1504630233.68639,1439638410.99593,1431758231.68287,1638517606.88578,1633559092.06611,-1.50924460570499,1.47672048910484,1.5031205586109,1.69111461822295,0.381324702791038,0.246600268147853,1.14000939393218,2.24248879577662,9.39383877456589
Kenya,19033.892905,16059.725002,14056.474582,14322.483874,15942.424996,14477.959984,13944.842006,19112.645451,20451.154182,4272.170344,3672.358736,3313.386386,3555.134175,3939.027163,4156.494075,4563.3300605,4803.543656,5294.03163,Kenya,14761.722561,12387.366265999999,10743.088196,10767.349698999999,12003.397832999999,10321.465908999999,9381.5119455,14309.101795,15157.122551999997,68285796662.6532,70120446663.6256,74815143796.3978,82036511258.8324,92202979940.671,100378435824.178,100657505600.655,109703659312.872,113420008178.793,6.87815499275946,6.58217440250398,6.29715752456274,8.0057227913467,4.68981976129857,5.23585999425422,5.40481467184518,6.11090916378165,7.65687456104604
"Lesotho, Kingdom of",1467.735697,1326.97056,1281.865388,1475.372169,1428.646073,1553.4218,1172.30035,1537.275323,1561.067104,312.978656,338.701077,384.31072,506.778574,443.11566,394.729532,321.03274810000005,445.117284,458.581735,Lesotho,1154.757041,988.269483,897.554668,968.593595,985.530413,1158.692268,851.2676018999999,1092.1580390000001,1102.485369,2441063169.47922,2359754087.58169,2114426468.65681,2306741598.79677,2556247155.56945,2436029587.61009,2117736527.79886,2373416268.51107,2553459762.7992,5.37028961008588,3.21844513655936,6.59650490696543,4.44769937376296,4.75180301624745,5.18708359197979,4.97809676252305,6.0477459195068,8.27180389943027
